CustomerKey,CustomerAlternateKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine,Phone,DateFirstPurchase,CommuteDistance,CountryName,StateName,PostalCode,City
18921,AW00018921,Rachel,Bailey,Rachel Bailey,3/25/77,S,F,rachel36@adventure-works.com,60000,0,0,Partial College,Skilled Manual,0,2,177 Bancroft Road,901-555-0154,1/30/08,1-2 Miles,United States,Washington,98270,Marysville
29159,AW00029159,Emma,Morgan,Emma Morgan,7/14/64,M,F,emma30@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5890 Ardith Drive,343-555-0150,10/25/06,2-5 Miles,Canada,British Columbia,V7L 4J4,Vancouver
11433,AW00011433,Maurice,Shan,Maurice Shan,9/2/55,M,M,maurice11@adventure-works.com,80000,5,2,High School,Professional,0,2,"59, rue Montcalm",1 (11) 500 555-0130,6/5/07,2-5 Miles,France,Seine Saint Denis,93290,Tremblay-en-France
15822,AW00015822,Damien,Zhu,Damien Zhu,10/19/42,M,M,damien11@adventure-works.com,40000,2,0,Bachelors,Management,1,2,8208 Vista Ave.,1 (11) 500 555-0188,12/24/07,0-1 Miles,Australia,South Australia,5023,Findon
27774,AW00027774,Marc,Munoz,Marc Munoz,4/24/70,S,M,marc11@adventure-works.com,20000,2,2,High School,Manual,1,0,Carlsplatz 41,1 (11) 500 555-0156,8/24/07,0-1 Miles,Germany,Saarland,70452,Stuttgart
15660,AW00015660,April,Jai,April Jai,9/2/63,M,F,april9@adventure-works.com,20000,2,0,Partial College,Manual,1,1,209 Mobile Lane,1 (11) 500 555-0184,6/19/06,0-1 Miles,United Kingdom,England,SW6 SBY,London
29459,AW00029459,Marco,Malhotra,Marco Malhotra,5/4/81,S,M,marco5@adventure-works.com,10000,0,0,High School,Manual,0,1,8168 Eaker Way,1 (11) 500 555-0172,3/22/08,2-5 Miles,Australia,Queensland,4655,Hervey Bay
19216,AW00019216,Gabriel,Lopez,Gabriel Lopez,9/1/60,S,M,gabriel51@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,9469 Mt. Hood Circle,727-555-0133,10/31/07,1-2 Miles,United States,California,90706,Bellflower
20577,AW00020577,Sheila,Romero,Sheila Romero,11/27/58,M,F,sheila9@adventure-works.com,130000,4,5,High School,Professional,1,2,4864 A St.,1 (11) 500 555-0181,7/2/06,0-1 Miles,United Kingdom,England,MK8 8DF,Milton Keynes
14575,AW00014575,Rachel,Lee,Rachel Lee,5/11/73,M,F,rachel25@adventure-works.com,60000,1,0,Graduate Degree,Professional,1,0,8831 Cloverleaf Circle,182-555-0193,7/26/08,2-5 Miles,United States,Washington,98052,Redmond
21438,AW00021438,Edward,Price,Edward Price,4/16/66,S,M,edward49@adventure-works.com,70000,1,0,Bachelors,Professional,0,1,266 H Street,589-555-0197,7/14/07,2-5 Miles,United States,California,95062,Santa Cruz
14805,AW00014805,Kari,Garcia,Kari Garcia,6/22/67,S,F,kari15@adventure-works.com,10000,3,2,Partial High School,Manual,1,2,Marketplatz 5775,1 (11) 500 555-0188,12/24/07,0-1 Miles,Germany,Saarland,63009,Offenbach
23774,AW00023774,Reginald,Harrison,Reginald Harrison,5/1/75,S,M,reginald18@adventure-works.com,30000,0,0,High School,Manual,1,1,1160 Bella Avenue,1 (11) 500 555-0112,10/7/07,2-5 Miles,United Kingdom,England,EM15,Esher-Molesey
28740,AW00028740,Alisha,Alan,Alisha Alan,4/5/77,M,F,alisha47@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,"8128, rue Lamarck",1 (11) 500 555-0161,12/11/06,1-2 Miles,France,Seine (Paris),75005,Paris
19866,AW00019866,Martin,Patel,Martin Patel,6/17/52,M,M,martin8@adventure-works.com,60000,2,1,Partial College,Professional,1,2,5728 Benedict Ct.,995-555-0197,3/31/08,10+ Miles,United States,California,91910,Chula Vista
11492,AW00011492,Terrence,Chander,Terrence Chander,11/19/75,S,M,terrence16@adventure-works.com,30000,0,0,High School,Manual,0,1,Reiherweg 5014,1 (11) 500 555-0155,8/14/06,2-5 Miles,Germany,Brandenburg,4838,Eilenburg
27171,AW00027171,Kristi,Gill,Kristi Gill,10/17/76,S,F,kristi9@adventure-works.com,30000,0,0,High School,Manual,0,1,6630 Cook Pk.,1 (11) 500 555-0165,2/12/08,2-5 Miles,United Kingdom,England,OX14 4SE,Oxford
22362,AW00022362,Austin,Russell,Austin Russell,11/13/62,M,M,austin16@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,0,0,9641 M St.,256-555-0186,3/13/08,0-1 Miles,United States,California,92118,Coronado
19081,AW00019081,Leslie,Rubio,Leslie Rubio,8/7/51,M,F,leslie21@adventure-works.com,100000,4,5,Partial High School,Professional,0,1,Am Gallberg 2494,1 (11) 500 555-0155,5/9/08,5-10 Miles,Germany,Hessen,60323,Frankfurt
25073,AW00025073,Shelby,Stewart,Shelby Stewart,2/24/68,M,F,shelby23@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,1,2,7317 Cortez,526-555-0119,6/25/08,2-5 Miles,United States,Oregon,97330,Corvallis
12380,AW00012380,Omar,Yuan,Omar Yuan,3/7/78,S,M,omar26@adventure-works.com,30000,0,0,High School,Manual,0,1,2153 Cloudview Dr.,1 (11) 500 555-0174,12/6/06,2-5 Miles,United Kingdom,England,CM11,Billericay
27194,AW00027194,Chase,Cooper,Chase Cooper,5/14/35,M,M,chase8@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,1,9353 N Lucile Lane,834-555-0111,11/3/07,1-2 Miles,United States,Oregon,97034,Lake Oswego
20025,AW00020025,Bryce,Bell,Bryce Bell,9/22/68,S,M,bryce13@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,475 Grant St.,203-555-0116,5/13/08,2-5 Miles,United States,Washington,98201,Everett
18149,AW00018149,Rebekah,Blanco,Rebekah Blanco,9/11/49,M,F,rebekah35@adventure-works.com,100000,2,3,Bachelors,Management,0,4,1388 Rolando Avenue,1 (11) 500 555-0134,10/6/07,2-5 Miles,United Kingdom,England,RG11 5TP,Berkshire
28895,AW00028895,Mitchell,Luo,Mitchell Luo,5/18/50,S,M,mitchell5@adventure-works.com,110000,3,4,Bachelors,Management,1,4,Krönerweg 9249,1 (11) 500 555-0138,7/22/08,10+ Miles,Germany,Nordrhein-Westfalen,80074,München
21276,AW00021276,Ian,Coleman,Ian Coleman,7/12/82,M,M,ian46@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,2989 Pepperidge Way,849-555-0134,4/14/08,5-10 Miles,Canada,British Columbia,V9,Metchosin
28354,AW00028354,Ian,Wilson,Ian Wilson,6/22/69,S,M,ian8@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,1936 Bayberry Drive,965-555-0128,2/26/06,0-1 Miles,Canada,British Columbia,V2W 1W2,Haney
22603,AW00022603,Autumn,He,Autumn He,9/4/74,S,F,autumn18@adventure-works.com,10000,2,2,High School,Manual,1,0,"242, avenue de la Gare",1 (11) 500 555-0182,2/28/08,0-1 Miles,France,Nord,59100,Roubaix
21345,AW00021345,Kristina,Martinez,Kristina Martinez,7/11/42,M,F,kristina18@adventure-works.com,80000,4,0,Graduate Degree,Management,1,2,6053 Hill Meadow Place,154-555-0166,2/9/08,5-10 Miles,Canada,British Columbia,V8Y 1L1,Cliffside
24531,AW00024531,Andres,Xie,Andres Xie,3/18/62,M,M,andres2@adventure-works.com,130000,2,3,Bachelors,Management,0,4,Königsteiner Straße 750,1 (11) 500 555-0180,1/20/08,5-10 Miles,Germany,Hamburg,33041,Paderborn
11078,AW00011078,Gina,Martin,Gina Martin,1/10/78,S,F,gina1@adventure-works.com,40000,0,0,High School,Professional,0,2,1349 Sol St.,196-555-0114,8/19/07,1-2 Miles,Canada,British Columbia,V8Y 1L1,Cliffside
24733,AW00024733,Luke,Flores,Luke Flores,6/23/70,S,M,luke1@adventure-works.com,80000,0,0,Graduate Degree,Skilled Manual,0,0,5050 Riverside Drive,188-555-0123,6/6/08,0-1 Miles,Canada,British Columbia,V3A 4R2,Langley
25618,AW00025618,Albert,Hernandez,Albert Hernandez,6/24/72,M,M,albert6@adventure-works.com,30000,1,0,Bachelors,Clerical,0,0,Auf dem Ufer 664,1 (11) 500 555-0195,7/5/07,0-1 Miles,Germany,Hessen,38231,Salzgitter
15432,AW00015432,Alvin,Kumar,Alvin Kumar,8/18/82,S,M,alvin30@adventure-works.com,60000,0,0,Partial College,Skilled Manual,1,2,3612 Vista Place,768-555-0154,12/23/06,5-10 Miles,United States,California,94014,Colma
15395,AW00015395,Joseph,Clark,Joseph Clark,10/17/64,S,M,joseph26@adventure-works.com,80000,5,4,Partial College,Professional,1,3,9608 Grammercy Lane,656-555-0119,12/28/07,5-10 Miles,Canada,British Columbia,V8V,Victoria
25180,AW00025180,Ana,Simmons,Ana Simmons,3/25/65,S,F,ana14@adventure-works.com,90000,4,3,High School,Professional,1,1,9094 Reading Dr,354-555-0127,11/22/07,5-10 Miles,United States,Washington,98036,Lynnwood
12997,AW00012997,Nina,Xie,Nina Xie,5/11/72,M,F,nina3@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,5666 Hazelnut Lane,1 (11) 500 555-0115,1/6/08,2-5 Miles,Australia,New South Wales,2010,Darlinghurst
19189,AW00019189,Morgan,Price,Morgan Price,3/12/75,S,F,morgan70@adventure-works.com,30000,0,0,High School,Manual,1,1,"5, rue Malar",1 (11) 500 555-0160,11/26/07,2-5 Miles,France,Nord,59000,Lille
14918,AW00014918,Mariah,Howard,Mariah Howard,11/6/62,S,F,mariah36@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,5895 Orchid Ct,565-555-0115,2/5/08,1-2 Miles,United States,Washington,98027,Issaquah
13968,AW00013968,Lydia,Sai,Lydia Sai,4/25/69,S,F,lydia5@adventure-works.com,60000,3,3,Bachelors,Professional,0,1,5033 Kentucky Dr.,1 (11) 500 555-0176,1/20/07,0-1 Miles,Australia,New South Wales,2065,St. Leonards
17308,AW00017308,Deborah,Kumar,Deborah Kumar,8/15/66,M,F,deborah12@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,1798 Norfolk Rd,1 (11) 500 555-0164,9/6/05,0-1 Miles,Australia,Victoria,3977,Cranbourne
14098,AW00014098,Allison,Lopez,Allison Lopez,4/24/83,M,F,allison44@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,9941 Clyde Street,972-555-0156,10/13/06,5-10 Miles,United States,Washington,98027,Issaquah
27210,AW00027210,Hunter,Flores,Hunter Flores,2/17/59,S,M,hunter9@adventure-works.com,20000,3,0,Partial High School,Clerical,0,2,2837 Hacienda Drive,958-555-0156,10/16/07,1-2 Miles,United States,California,91502,Burbank
17197,AW00017197,Mindy,Nara,Mindy Nara,1/17/48,S,F,mindy21@adventure-works.com,90000,5,0,Partial College,Professional,1,2,Auf den Kuhlen Straße 19,1 (11) 500 555-0118,6/27/08,10+ Miles,Germany,Hessen,64283,Darmstadt
17891,AW00017891,Sharon,Lal,Sharon Lal,11/11/59,M,F,sharon15@adventure-works.com,10000,2,0,Partial College,Manual,1,1,"93, boulevard d´Albi",1 (11) 500 555-0113,6/24/07,0-1 Miles,France,Essonne,91940,Les Ulis
28991,AW00028991,Timothy,Ward,Timothy Ward,1/20/51,S,M,timothy13@adventure-works.com,40000,4,0,High School,Professional,1,2,4322 Conifer Court,668-555-0141,9/30/07,10+ Miles,United States,Oregon,97005,Beaverton
19923,AW00019923,Joe,Prasad,Joe Prasad,11/3/58,M,M,joe12@adventure-works.com,100000,3,4,High School,Professional,1,3,"440, rue de Linois",1 (11) 500 555-0143,11/1/07,10+ Miles,France,Seine (Paris),75016,Paris
24434,AW00024434,Jordan,Butler,Jordan Butler,2/8/58,M,M,jordan11@adventure-works.com,70000,3,1,High School,Professional,1,1,2317 Glen Road,890-555-0163,7/12/07,1-2 Miles,United States,Washington,98055,Renton
24161,AW00024161,Luke,Kumar,Luke Kumar,2/4/84,M,M,luke17@adventure-works.com,10000,0,0,Partial College,Manual,1,1,4882 Darlene Drive,1 (11) 500 555-0117,4/25/07,2-5 Miles,Australia,New South Wales,2580,Goulburn
18683,AW00018683,Robert,Walker,Robert Walker,8/23/77,M,M,robert83@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,6489 Kentucky Drive,878-555-0163,12/9/07,1-2 Miles,United States,California,95062,Santa Cruz
27157,AW00027157,Raul,Xu,Raul Xu,5/26/84,M,M,raul5@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,Alderstr 2757,1 (11) 500 555-0163,12/13/07,1-2 Miles,Germany,Saarland,48001,Münster
11712,AW00011712,Shelby,Rogers,Shelby Rogers,11/3/66,M,F,shelby19@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,16 White Pl.,187-555-0139,8/8/07,2-5 Miles,Canada,British Columbia,V2W 1W2,Haney
20929,AW00020929,Darryl,Zeng,Darryl Zeng,6/12/83,S,M,darryl21@adventure-works.com,30000,3,3,Partial College,Clerical,1,2,4986 Treat Blvd.,1 (11) 500 555-0189,9/8/07,0-1 Miles,United Kingdom,England,Y03 4TN,York
21780,AW00021780,Pedro,Gonzalez,Pedro Gonzalez,2/23/51,M,M,pedro18@adventure-works.com,70000,2,1,Partial College,Professional,1,1,4705 Silverberry Court,464-555-0153,10/8/07,2-5 Miles,United States,California,94519,Concord
26116,AW00026116,Ashley,Martin,Ashley Martin,7/5/57,S,F,ashley15@adventure-works.com,70000,3,0,Graduate Degree,Management,0,2,799 B St.,647-555-0116,6/19/06,1-2 Miles,United States,Washington,98107,Ballard
23161,AW00023161,Samuel,Scott,Samuel Scott,5/11/75,M,M,samuel46@adventure-works.com,70000,3,0,Graduate Degree,Professional,1,0,7459 Oliveria Road,302-555-0110,3/3/08,2-5 Miles,United States,California,94941,Mill Valley
27880,AW00027880,Curtis,Hu,Curtis Hu,8/12/47,S,M,curtis17@adventure-works.com,40000,1,0,Graduate Degree,Clerical,0,0,4252 Alpine Rd.,1 (11) 500 555-0161,10/13/07,0-1 Miles,United Kingdom,England,AS23,Stoke-on-Trent
17707,AW00017707,Mindy,Deng,Mindy Deng,8/8/65,S,F,mindy5@adventure-works.com,10000,1,0,Bachelors,Manual,1,0,Kappellweg 242,1 (11) 500 555-0145,1/24/08,0-1 Miles,Germany,Nordrhein-Westfalen,30601,Hannover
23872,AW00023872,Matthew,Garcia,Matthew Garcia,3/22/74,M,M,matthew21@adventure-works.com,70000,4,0,Graduate Degree,Professional,1,0,332 Laguna Niguel,355-555-0196,6/21/08,2-5 Miles,United States,Oregon,97071,Woodburn
28312,AW00028312,Joy,Jimenez,Joy Jimenez,12/25/66,S,F,joy6@adventure-works.com,60000,1,0,Partial College,Skilled Manual,0,1,3647 San Miguel Road,1 (11) 500 555-0145,11/14/07,0-1 Miles,Australia,New South Wales,2060,Lavender Bay
18314,AW00018314,Eric,Perry,Eric Perry,11/15/84,S,M,eric16@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,4082 Roslyn Road,561-555-0136,9/22/07,0-1 Miles,Canada,British Columbia,V3A 4R2,Langley
16110,AW00016110,Brandon,Long,Brandon Long,7/1/68,M,M,brandon7@adventure-works.com,60000,4,2,Bachelors,Skilled Manual,1,2,5338 Moccasin Ct,407-555-0119,4/26/08,0-1 Miles,Canada,British Columbia,V8V,Victoria
17073,AW00017073,Jonathon,Carlson,Jonathon Carlson,3/15/68,M,M,jonathon14@adventure-works.com,60000,3,3,Bachelors,Professional,1,2,6305 Waterview Place,1 (11) 500 555-0143,2/4/08,5-10 Miles,Australia,Tasmania,7001,Hobart
25378,AW00025378,Gabriella,Scott,Gabriella Scott,8/16/75,M,F,gabriella37@adventure-works.com,70000,1,0,Graduate Degree,Skilled Manual,1,0,1334 Appalachian Drive,292-555-0126,8/25/07,1-2 Miles,United States,Oregon,97205,Portland
28438,AW00028438,Heidi,Sanchez,Heidi Sanchez,7/2/80,S,F,heidi23@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,277 South Royal Links,1 (11) 500 555-0114,6/6/08,0-1 Miles,United Kingdom,England,WA1,Warrington
16819,AW00016819,Dalton,Cox,Dalton Cox,7/3/56,M,M,dalton81@adventure-works.com,70000,4,2,Partial College,Professional,1,2,7684 Grove Way,562-555-0158,4/15/08,2-5 Miles,United States,Washington,98027,Issaquah
16293,AW00016293,Sean,Adams,Sean Adams,11/12/68,M,M,sean47@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,7245 Roslyn Road,1 (11) 500 555-0127,1/2/08,0-1 Miles,United Kingdom,England,GA10,Gateshead
14351,AW00014351,Riley,Gray,Riley Gray,2/2/80,S,F,riley25@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,7906 Star Tree Court,399-555-0190,9/21/07,5-10 Miles,United States,California,94704,Berkeley
12593,AW00012593,Benjamin,Zhang,Benjamin Zhang,5/3/65,S,M,benjamin25@adventure-works.com,30000,4,0,Graduate Degree,Clerical,1,0,7980 Los Gatos Court,1 (11) 500 555-0134,8/22/07,0-1 Miles,United Kingdom,England,PE17,Bury
11909,AW00011909,Nichole,She,Nichole She,2/10/70,M,F,nichole0@adventure-works.com,80000,5,5,Graduate Degree,Management,0,3,7484 Roundtree Drive,1 (11) 500 555-0168,3/23/06,0-1 Miles,Australia,Queensland,4700,Rockhampton
16210,AW00016210,Olivia,Cooper,Olivia Cooper,3/12/78,S,F,olivia34@adventure-works.com,40000,3,3,Partial College,Clerical,1,1,8531 Bayter Court,315-555-0113,6/18/08,1-2 Miles,United States,California,94010,Burlingame
27277,AW00027277,Jeremy,Wood,Jeremy Wood,12/12/73,M,M,jeremy23@adventure-works.com,60000,1,0,Graduate Degree,Professional,0,0,6924 Santa Barbara,245-555-0114,5/29/07,0-1 Miles,United States,California,92020,El Cajon
20814,AW00020814,Margaret,Lu,Margaret Lu,4/1/83,S,F,margaret17@adventure-works.com,10000,0,0,Partial College,Manual,1,1,4554 Bates Court,1 (11) 500 555-0163,6/19/06,1-2 Miles,Australia,New South Wales,2036,Matraville
12484,AW00012484,Lori,Suarez,Lori Suarez,4/3/68,S,F,lori19@adventure-works.com,20000,2,2,High School,Manual,1,2,Zollstr 8,1 (11) 500 555-0115,3/28/07,0-1 Miles,Germany,Hamburg,20354,Hamburg
25124,AW00025124,Keith,Xu,Keith Xu,10/9/71,S,M,keith7@adventure-works.com,80000,5,5,Graduate Degree,Management,1,3,8531 Doncaster Dr,1 (11) 500 555-0112,11/27/07,0-1 Miles,Australia,New South Wales,2060,Lavender Bay
12243,AW00012243,Kristy,Rubio,Kristy Rubio,5/18/84,S,F,kristy19@adventure-works.com,10000,0,0,Partial College,Manual,0,1,1527 St. John Lane,1 (11) 500 555-0180,6/26/06,2-5 Miles,Australia,Victoria,3220,Geelong
26995,AW00026995,Caleb,Washington,Caleb Washington,1/12/76,M,M,caleb10@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,"1102, rue Maillard",1 (11) 500 555-0132,7/12/07,0-1 Miles,France,Yveline,78000,Versailles
25884,AW00025884,Elijah,Evans,Elijah Evans,10/19/54,M,M,elijah29@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,3055 Mt. Trinity Ct.,734-555-0154,12/12/07,10+ Miles,Canada,British Columbia,V2L3W8,Newton
24963,AW00024963,Erica,Zhao,Erica Zhao,4/18/51,M,F,erica10@adventure-works.com,40000,2,1,High School,Professional,1,2,3629 Warren St.,981-555-0111,10/23/07,10+ Miles,United States,California,90210,Beverly Hills
13059,AW00013059,Keith,Deng,Keith Deng,2/15/79,M,M,keith3@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,4551 Thistle Circle,439-555-0122,7/4/06,5-10 Miles,United States,California,94014,Colma
11692,AW00011692,Caleb,Gonzales,Caleb Gonzales,6/19/68,M,M,caleb14@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,2150 Pershing Dr,475-555-0114,1/8/08,0-1 Miles,United States,California,91502,Burbank
26772,AW00026772,Jamie,Hu,Jamie Hu,2/20/64,M,F,jamie24@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,3022 Adobe St,1 (11) 500 555-0110,7/4/08,5-10 Miles,Australia,New South Wales,2061,Milsons Point
16910,AW00016910,Ryan,Diaz,Ryan Diaz,6/14/43,M,M,ryan25@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,6058 Foothill Way,332-555-0195,8/17/07,5-10 Miles,Canada,British Columbia,V8Y 1L1,Cliffside
21891,AW00021891,Dawn,Nara,Dawn Nara,6/23/76,M,F,dawn41@adventure-works.com,110000,0,5,High School,Management,1,3,3071 Asilomar,1 (11) 500 555-0189,9/18/06,10+ Miles,Australia,New South Wales,1597,Lane Cove
28118,AW00028118,Briana,Jiménez,Briana Jiménez,7/11/59,M,F,briana5@adventure-works.com,80000,2,0,Partial College,Skilled Manual,1,2,4651 Brownstone Rd,1 (11) 500 555-0132,6/24/08,5-10 Miles,Australia,Queensland,4000,Brisbane
11338,AW00011338,Frank,Navarro,Frank Navarro,8/10/65,M,M,frank17@adventure-works.com,20000,1,0,Graduate Degree,Clerical,1,0,Buergermeister-ulrich-str 2987,1 (11) 500 555-0139,4/13/06,0-1 Miles,Germany,Nordrhein-Westfalen,53131,Bonn
11834,AW00011834,Fernando,Flores,Fernando Flores,10/25/69,S,M,fernando55@adventure-works.com,80000,3,3,Bachelors,Skilled Manual,0,1,3789 Linden Lane,162-555-0175,4/24/06,0-1 Miles,United States,California,94941,Mill Valley
18054,AW00018054,Jake,Zeng,Jake Zeng,10/6/64,S,M,jake20@adventure-works.com,40000,0,0,Bachelors,Professional,0,1,4058 First Ave,987-555-0118,10/25/07,0-1 Miles,Canada,British Columbia,V8Y 1L1,Cliffside
14637,AW00014637,Dustin,Nath,Dustin Nath,3/8/64,M,M,dustin19@adventure-works.com,40000,4,2,High School,Skilled Manual,0,3,8920 Corte Poquito,107-555-0110,3/27/08,0-1 Miles,United States,Washington,98107,Ballard
20936,AW00020936,Christy,Cai,Christy Cai,6/22/81,S,F,christy19@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,"15, avenue Reille",1 (11) 500 555-0196,6/28/08,0-1 Miles,France,Loir et Cher,41100,Saint Ouen
16197,AW00016197,Heidi,Prasad,Heidi Prasad,8/19/76,S,F,heidi11@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,Kurfürstenstr 9450,1 (11) 500 555-0194,9/19/06,1-2 Miles,Germany,Nordrhein-Westfalen,14197,Berlin
23233,AW00023233,Bradley,Sharma,Bradley Sharma,11/15/75,S,M,bradley12@adventure-works.com,40000,2,2,Partial College,Clerical,1,1,Am Gallberg 987,1 (11) 500 555-0172,6/28/08,1-2 Miles,Germany,Hessen,80074,München
21126,AW00021126,Kaitlin,Gonzalez,Kaitlin Gonzalez,11/7/79,S,F,kaitlin17@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,"534, rue des Grands Champs",1 (11) 500 555-0117,10/24/07,2-5 Miles,France,Seine (Paris),75007,Paris
27945,AW00027945,Christine,Andersen,Christine Andersen,4/12/58,S,F,christine8@adventure-works.com,130000,4,5,High School,Professional,0,1,4750 Bay View Dr.,1 (11) 500 555-0138,10/28/07,0-1 Miles,United Kingdom,England,SW6 SBY,London
21010,AW00021010,Ruben,Navarro,Ruben Navarro,12/10/64,M,M,ruben33@adventure-works.com,20000,1,1,Partial College,Manual,1,0,Heiderplatz 268,1 (11) 500 555-0164,12/19/07,1-2 Miles,Germany,Saarland,70511,Stuttgart
14419,AW00014419,Abigail,Ward,Abigail Ward,5/13/56,M,F,abigail17@adventure-works.com,70000,4,2,Partial College,Professional,1,2,9440 Oakshire Place,546-555-0116,5/16/07,10+ Miles,United States,Oregon,97045,Oregon City
24583,AW00024583,Roy,Chandra,Roy Chandra,8/13/51,S,M,roy2@adventure-works.com,170000,5,5,Partial High School,Professional,0,4,5368 Pierce Ct.,1 (11) 500 555-0132,12/18/07,0-1 Miles,United Kingdom,England,Y024 1GF,York
28087,AW00028087,Maria,Simmons,Maria Simmons,4/14/83,S,F,maria37@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,8727 Logan Court,500-555-0195,11/30/07,1-2 Miles,United States,California,90706,Bellflower
